No.,Insurance undertaking,category,value,Tabelle,year
129,NIEDERÖSTERREICHISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,3136000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
131,EUROPÄISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
132,Credendo - Single Risk Ins. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
135,GRAWE Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,1960000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
141,Kärntner Landes V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,328000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
142,ZÜRICH Versicherungs-AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,7609000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
144,UNIQA Insurance Group AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
145,MERKUR Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,90000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
148,Acredia Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
150,ÖBV V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
151,HAGEL V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
154,PORSCHE Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,1717000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
161,VAV Versicherungs-AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,76000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
164,HDI Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,7442000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
165,ERGO Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,320000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
167,VORARLBERGER V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,887000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,2753000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
171,Allianz Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,7463000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
173,WIENER STÄDTISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,30423000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
174,VIG VIENNA INSURANCE GROUP AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,5123000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
176,WÜSTENROT Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,2e+05,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
138,"HELVETIA, ZNL AT",Feuer-Betriebsunterbrechung-direct!Gross amount!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
101,MUKI V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
113,SK Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
116,UNIQA Österreich Versicherungen AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,8711000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
123,Helvetia Versicherungen AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,321000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
124,D.A.S. Rechtsschutz AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
126,DONAU Versicherung AG VIG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,2980000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
128,GENERALI Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,-1409000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,4383000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
131,EUROPÄISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
132,Credendo - Single Risk Ins. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
135,GRAWE Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,1694000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
141,Kärntner Landes V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,98000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
142,ZÜRICH Versicherungs-AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,23476000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
144,UNIQA Insurance Group AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
145,MERKUR Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,18000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
148,Acredia Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
150,ÖBV V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
151,HAGEL V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
154,PORSCHE Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,940000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
161,VAV Versicherungs-AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,1000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
164,HDI Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,-1743000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
165,ERGO Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,48000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
167,VORARLBERGER V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,268000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,1116000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
171,Allianz Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,2836000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
173,WIENER STÄDTISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,16913000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
174,VIG VIENNA INSURANCE GROUP AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,55305000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
176,WÜSTENROT Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,63000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
138,"HELVETIA, ZNL AT",Feuer-Betriebsunterbrechung-direct!Gross amount!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
101,MUKI V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
113,SK Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
116,UNIQA Österreich Versicherungen AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,75,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
123,Helvetia Versicherungen AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,27,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
124,D.A.S. Rechtsschutz AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
126,DONAU Versicherung AG VIG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,55,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
128,GENERALI Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,-15,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,140,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
131,EUROPÄISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
132,Credendo - Single Risk Ins. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
135,GRAWE Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,86,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
141,Kärntner Landes V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,30,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
142,ZÜRICH Versicherungs-AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,309,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
144,UNIQA Insurance Group AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
145,MERKUR Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,20,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
148,Acredia Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
150,ÖBV V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
151,HAGEL V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
154,PORSCHE Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,55,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
161,VAV Versicherungs-AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,2,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
164,HDI Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,-23,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
165,ERGO Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,15,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
167,VORARLBERGER V.a.G.,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,30,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,41,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
171,Allianz Versicherung AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,38,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
173,WIENER STÄDTISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,56,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
174,VIG VIENNA INSURANCE GROUP AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,1080,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
176,WÜSTENROT Vers. AG,Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,32,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
138,"HELVETIA, ZNL AT",Feuer-Betriebsunterbrechung-direct!Gross amount!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
101,MUKI V.a.G.,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
113,SK Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
116,UNIQA Österreich Versicherungen AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,6530000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
123,Helvetia Versicherungen AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,601000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
124,D.A.S. Rechtsschutz AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
126,DONAU Versicherung AG VIG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,763000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
128,GENERALI Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,5405000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,832000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
131,EUROPÄISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
132,Credendo - Single Risk Ins. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
135,GRAWE Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,361000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
141,Kärntner Landes V.a.G.,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,44000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
142,ZÜRICH Versicherungs-AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,1625000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
144,UNIQA Insurance Group AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
145,MERKUR Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,49000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
148,Acredia Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
150,ÖBV V.a.G.,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
151,HAGEL V.a.G.,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
154,PORSCHE Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,634000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
161,VAV Versicherungs-AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,74000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
164,HDI Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,346000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
165,ERGO Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,65000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
167,VORARLBERGER V.a.G.,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,554000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,576000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
171,Allianz Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,4730000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
173,WIENER STÄDTISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,5735000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
174,VIG VIENNA INSURANCE GROUP AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,3334000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
176,WÜSTENROT Vers. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,191000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
138,"HELVETIA, ZNL AT",Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Earned premiums,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
101,MUKI V.a.G.,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
113,SK Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
116,UNIQA Österreich Versicherungen AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,6469000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
123,Helvetia Versicherungen AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,141000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
124,D.A.S. Rechtsschutz AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
126,DONAU Versicherung AG VIG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,696000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
128,GENERALI Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,-1438000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,435000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
131,EUROPÄISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
132,Credendo - Single Risk Ins. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
135,GRAWE Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,90000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
141,Kärntner Landes V.a.G.,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,9000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
142,ZÜRICH Versicherungs-AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,1838000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
144,UNIQA Insurance Group AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
145,MERKUR Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,10000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
148,Acredia Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
150,ÖBV V.a.G.,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
151,HAGEL V.a.G.,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
154,PORSCHE Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,119000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
161,VAV Versicherungs-AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,1000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
164,HDI Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,181000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
165,ERGO Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,77000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
167,VORARLBERGER V.a.G.,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,196000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,77000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
171,Allianz Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,2076000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
173,WIENER STÄDTISCHE Vers. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,6276000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
174,VIG VIENNA INSURANCE GROUP AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,15870000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
176,WÜSTENROT Vers. AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,63000,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
138,"HELVETIA, ZNL AT",Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
101,MUKI V.a.G.,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
113,SK Versicherung AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims ratio in %,0,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
116,UNIQA Österreich Versicherungen AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims ratio in %,99,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
123,Helvetia Versicherungen AG,Feuer-Betriebsunterbrechung-direct!Net of reinsurance!Claims ratio in %,24,"Table 33:  Claims ratios ""Fire loss of profits"" (Non-life insurance other than health)",2019
