VU- Nr.,Versicherungsunternehmen,Kategorie,value,Tabelle,year
123,Helvetia Versicherungen AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
124,D.A.S. Rechtsschutz AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,651000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
126,DONAU Versicherung AG VIG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
128,GENERALI Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,-1000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
131,EUROPÄISCHE Vers. AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
132,Credendo - Single Risk Ins. AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
135,GRAWE Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
141,Kärntner Landes V.a.G.,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,-1000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
142,ZÜRICH Versicherungs-AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
144,UNIQA Insurance Group AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,-2000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
145,MERKUR Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
148,Acredia Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
150,ÖBV V.a.G.,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
151,HAGEL V.a.G.,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
154,PORSCHE Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
161,VAV Versicherungs-AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
164,HDI Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,26000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
165,ERGO Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
167,VORARLBERGER V.a.G.,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,-1000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
171,Allianz Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
173,WIENER STÄDTISCHE Vers. AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
174,VIG VIENNA INSURANCE GROUP AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
176,WÜSTENROT Vers. AG,Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
138,"HELVETIA, ZNL AT",Rechtsschutz-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
101,MUKI V.a.G.,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
113,SK Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
116,UNIQA Österreich Versicherungen AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
123,Helvetia Versicherungen AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
124,D.A.S. Rechtsschutz AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,14,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
126,DONAU Versicherung AG VIG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
128,GENERALI Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
131,EUROPÄISCHE Vers. AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
132,Credendo - Single Risk Ins. AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
135,GRAWE Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
141,Kärntner Landes V.a.G.,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
142,ZÜRICH Versicherungs-AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
144,UNIQA Insurance Group AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
145,MERKUR Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
148,Acredia Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
150,ÖBV V.a.G.,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
151,HAGEL V.a.G.,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
154,PORSCHE Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
161,VAV Versicherungs-AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
164,HDI Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,418,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
165,ERGO Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
167,VORARLBERGER V.a.G.,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
171,Allianz Versicherung AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
173,WIENER STÄDTISCHE Vers. AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
174,VIG VIENNA INSURANCE GROUP AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
176,WÜSTENROT Vers. AG,Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
138,"HELVETIA, ZNL AT",Rechtsschutz-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
101,MUKI V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
113,SK Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
116,UNIQA Österreich Versicherungen AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
123,Helvetia Versicherungen AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
124,D.A.S. Rechtsschutz AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,4574000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
126,DONAU Versicherung AG VIG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
128,GENERALI Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
131,EUROPÄISCHE Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
132,Credendo - Single Risk Ins. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
135,GRAWE Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
141,Kärntner Landes V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
142,ZÜRICH Versicherungs-AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
144,UNIQA Insurance Group AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
145,MERKUR Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
148,Acredia Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
150,ÖBV V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
151,HAGEL V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
154,PORSCHE Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
161,VAV Versicherungs-AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
164,HDI Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
165,ERGO Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
167,VORARLBERGER V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
171,Allianz Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
173,WIENER STÄDTISCHE Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
174,VIG VIENNA INSURANCE GROUP AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
176,WÜSTENROT Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
138,"HELVETIA, ZNL AT",Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
101,MUKI V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
113,SK Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
116,UNIQA Österreich Versicherungen AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,-36000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
123,Helvetia Versicherungen AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
124,D.A.S. Rechtsschutz AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,651000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
126,DONAU Versicherung AG VIG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
128,GENERALI Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,-1000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
131,EUROPÄISCHE Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
132,Credendo - Single Risk Ins. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
135,GRAWE Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
141,Kärntner Landes V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,-1000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
142,ZÜRICH Versicherungs-AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
144,UNIQA Insurance Group AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,-2000,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
145,MERKUR Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
148,Acredia Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
150,ÖBV V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
151,HAGEL V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
154,PORSCHE Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
161,VAV Versicherungs-AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
164,HDI Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
165,ERGO Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
167,VORARLBERGER V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
171,Allianz Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
173,WIENER STÄDTISCHE Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
174,VIG VIENNA INSURANCE GROUP AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
176,WÜSTENROT Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
138,"HELVETIA, ZNL AT",Rechtsschutz-indirekt!Eigenbehalt!Abgegrenzte Versicherungsleistungen,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
101,MUKI V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
113,SK Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
116,UNIQA Österreich Versicherungen AG,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
123,Helvetia Versicherungen AG,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
124,D.A.S. Rechtsschutz AG,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,14,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
126,DONAU Versicherung AG VIG,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
128,GENERALI Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
131,EUROPÄISCHE Vers. AG,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
132,Credendo - Single Risk Ins. AG,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
135,GRAWE Versicherung AG,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
141,Kärntner Landes V.a.G.,Rechtsschutz-indirekt!Eigenbehalt!Schadensatz in %,0,"Tabelle 31:  Betriebsergebnisse ""Rechtsschutz"" (Schaden-Unfallversicherung)",2019
