VU- Nr.,Versicherungsunternehmen,Kategorie,value,Tabelle,year
159,TIROLER VERSICHERUNG V.a.G. ,Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
161,VAV Versicherungs-AG,Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
164,HDI Versicherung AG,Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
165,ERGO Versicherung AG,Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
167,VORARLBERGER V.a.G.,Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
171,Allianz Versicherung AG,Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,119,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
174,VIG VIENNA INSURANCE GROUP AG,Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
176,WÜSTENROT Vers. AG,Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
190,Generali Holding Vienna AG,Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
138,"HELVETIA, ZNL AT",Andere Transportmittel-Kasko-direkt!Eigenbehalt!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
101,MUKI V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
104,RVV Rückversicherungsverein ,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
113,SK Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
116,UNIQA Österreich Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
123,Helvetia Versicherungen AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
124,D.A.S. Rechtsschutz AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
126,DONAU Versicherung AG VIG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
128,GENERALI Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,119000,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
131,EUROPÄISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
132,GARANT Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
135,GRAWE Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
141,Kärntner Landes V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
142,ZÜRICH Versicherungs-AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
144,UNIQA Insurance Group AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
145,MERKUR Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
148,Acredia Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
150,ÖBV V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
151,HAGEL V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
154,PORSCHE Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
161,VAV Versicherungs-AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
164,HDI Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
165,ERGO Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
167,VORARLBERGER V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
171,Allianz Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
174,VIG VIENNA INSURANCE GROUP AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
176,WÜSTENROT Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
190,Generali Holding Vienna AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,229000,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
138,"HELVETIA, ZNL AT",Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
101,MUKI V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
104,RVV Rückversicherungsverein ,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
113,SK Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
116,UNIQA Österreich Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
123,Helvetia Versicherungen AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
124,D.A.S. Rechtsschutz AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
126,DONAU Versicherung AG VIG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
128,GENERALI Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,20000,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
131,EUROPÄISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
132,GARANT Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
135,GRAWE Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
141,Kärntner Landes V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
142,ZÜRICH Versicherungs-AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
144,UNIQA Insurance Group AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
145,MERKUR Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
148,Acredia Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
150,ÖBV V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
151,HAGEL V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
154,PORSCHE Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
161,VAV Versicherungs-AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
164,HDI Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
165,ERGO Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
167,VORARLBERGER V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
171,Allianz Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
174,VIG VIENNA INSURANCE GROUP AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
176,WÜSTENROT Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
190,Generali Holding Vienna AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,164000,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
138,"HELVETIA, ZNL AT",Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
101,MUKI V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
104,RVV Rückversicherungsverein ,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
113,SK Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
116,UNIQA Österreich Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
123,Helvetia Versicherungen AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
124,D.A.S. Rechtsschutz AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
126,DONAU Versicherung AG VIG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
128,GENERALI Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,17,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
131,EUROPÄISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
132,GARANT Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
135,GRAWE Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
141,Kärntner Landes V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
142,ZÜRICH Versicherungs-AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
144,UNIQA Insurance Group AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
145,MERKUR Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
148,Acredia Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
150,ÖBV V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
151,HAGEL V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
154,PORSCHE Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
161,VAV Versicherungs-AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
164,HDI Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
165,ERGO Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
167,VORARLBERGER V.a.G.,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
171,Allianz Versicherung AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
174,VIG VIENNA INSURANCE GROUP AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
176,WÜSTENROT Vers. AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
190,Generali Holding Vienna AG,Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,72,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
138,"HELVETIA, ZNL AT",Andere Transportmittel-Kasko-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
101,MUKI V.a.G.,Andere Transportmittel-Kasko-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
104,RVV Rückversicherungsverein ,Andere Transportmittel-Kasko-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
113,SK Versicherung AG,Andere Transportmittel-Kasko-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
116,UNIQA Österreich Vers. AG,Andere Transportmittel-Kasko-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
123,Helvetia Versicherungen AG,Andere Transportmittel-Kasko-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
124,D.A.S. Rechtsschutz AG,Andere Transportmittel-Kasko-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 30:  Betriebsergebnisse ""Andere Transportmittel-Kasko"" (Schaden-Unfallversicherung)",2016
